"date","starts","streams","listeners","followers"
"2022-01-29","39","19","17","200"
"2022-01-30","48","32","14","202"
"2022-01-31","53","30","17","202"
"2022-02-01","19","15","10","202"
"2022-02-02","24","17","6","202"
"2022-02-03","2","1","2","202"
"2022-02-04","20","11","7","201"
"2022-02-05","28","20","11","206"
"2022-02-06","61","35","15","208"
"2022-02-07","36","25","24","210"
"2022-02-08","60","36","22","209"
"2022-02-09","34","21","16","209"
"2022-02-10","57","34","21","211"
"2022-02-11","52","37","18","212"
"2022-02-12","47","28","15","211"
"2022-02-13","85","42","24","213"
"2022-02-14","47","30","16","213"
"2022-02-15","43","30","15","216"
"2022-02-16","66","43","17","216"
"2022-02-17","64","41","19","215"
"2022-02-18","43","33","13","218"
"2022-02-19","50","38","15","218"
"2022-02-20","74","32","21","216"
"2022-02-21","34","24","18","216"
"2022-02-22","33","20","15","218"
"2022-02-23","34","20","14","219"
"2022-02-24","37","24","19","221"
"2022-02-25","33","19","17","221"
"2022-02-26","33","16","15","221"
"2022-02-27","32","15","12","222"
"2022-02-28","72","48","20","222"
"2022-03-01","82","54","19","222"
"2022-03-02","66","44","28","223"
"2022-03-03","42","24","19","225"
"2022-03-04","98","60","21","227"
"2022-03-05","25","16","8","229"
"2022-03-06","28","20","12","229"
"2022-03-07","48","32","21","230"
"2022-03-08","62","28","17","231"
"2022-03-09","128","89","28","235"
"2022-03-10","103","68","22","237"
"2022-03-11","53","37","16","237"
"2022-03-12","37","28","14","238"
"2022-03-13","46","29","14","238"
"2022-03-14","57","41","19","238"
"2022-03-15","39","33","21","240"
"2022-03-16","52","28","18","242"
"2022-03-17","31","19","15","243"
"2022-03-18","45","25","16","243"
"2022-03-19","83","51","21","243"
"2022-03-20","54","35","23","245"
"2022-03-21","36","23","19","245"
"2022-03-22","74","50","23","245"
"2022-03-23","80","52","27","248"
"2022-03-24","34","17","18","248"
"2022-03-25","53","33","15","249"
"2022-03-26","21","15","10","250"
"2022-03-27","45","22","19","250"
"2022-03-28","30","22","13","251"
"2022-03-29","100","32","20","253"
"2022-03-30","38","22","16","254"
"2022-03-31","43","27","19","255"
"2022-04-01","70","40","19","259"
"2022-04-02","23","16","10","259"
"2022-04-03","47","34","15","259"
"2022-04-04","29","15","15","260"
"2022-04-05","79","54","20","261"
"2022-04-06","47","31","16","261"
"2022-04-07","58","26","15","262"
"2022-04-08","66","44","18","262"
"2022-04-09","55","33","18","264"
"2022-04-10","82","50","24","269"
"2022-04-11","55","35","14","272"
"2022-04-12","58","34","25","277"
"2022-04-13","74","42","32","281"
"2022-04-14","54","38","17","282"
"2022-04-15","61","40","23","282"
"2022-04-16","17","9","10","282"
"2022-04-17","61","30","12","286"
"2022-04-18","50","32","20","290"
"2022-04-19","87","52","25","292"
"2022-04-20","72","43","21","294"
"2022-04-21","44","21","15","294"
"2022-04-22","71","45","21","298"
"2022-04-23","46","27","25","296"
"2022-04-24","55","30","17","297"
"2022-04-25","52","40","19","299"
"2022-04-26","98","61","31","303"
"2022-04-27","59","46","16","304"
"2022-04-28","41","27","19","307"
"2022-04-29","49","31","19","309"
"2022-04-30","46","32","12","310"
"2022-05-01","67","35","11","310"
"2022-05-02","41","27","16","313"
"2022-05-03","43","24","14","315"
"2022-05-04","41","27","18","314"
"2022-05-05","45","34","18","315"
